MT-TF	
CHD2	NM_001042572
AC092701.1	
CHD2	
HMBOX1	
GLG1	NM_001145666
HMBOX1	
DNAJC21	
CHD2	
MTRNR2L8	NM_001190702
HMBOX1	
DNAJC21	
CHD2	
CHD2	
HMBOX1	
DNAJC21	
CHD2	
CYP21A2	
CHD2	
AC108449.2	
AC010864.1	
DNAJC21	
DNAJC21	
HMBOX1-IT1	
MTA3	NM_001282755
HMGN1P15	
ORM2	NM_000608
MTA3	NM_001282756
MTA3	NM_001330442
MTA3	NM_001330443
CYP21A2	
CYP21A2	
CHD2	
CHD2	
NDUFA2	NM_002488
CYP21A2	
CHD2	
LY6E	NM_002346
CHD2	
CYP21A2	
CHD2	
CYP21A2	
CYP21A2	
MTA3	
CHD2	
CHD2	
CSGALNACT2	NM_001319654
CSGALNACT2	NM_001319656
CSGALNACT2	NM_018590
NDUFA2	NM_001185012
CHD2	
MTA3	
CHD2	
AC116651.1	
CHD2	
HAUS4	
NDUFA2	
CHD2	
CYP21A2	NM_001128590
CSF2RB	NM_000395
GLG1	
CHD2	
SIRPB2	
KIR2DL4	NM_002255
KIR2DL4	NM_001080770
GLG1	
CHD2	
CHD2	
SIRPB2	
GLG1	
TBC1D3L	NM_001291459
CSF2RB	
CHD2	
GU182351.3	
TRIM15	NM_033229
GLG1	
CHD2	
CSF2RB	
GLG1	
TRIM15	
GU182351.1	
GLG1	
SIRPB2	NM_001122962
LY6E	NM_001127213
STRN4	NM_013403
GLG1	
CSF2RB	
TBC1D3L	
TRIM15	
GLG1	
GLG1	
RBM22P4	
TRIM15	
KIR2DS3	NM_012313
AL121768.1	
AL096865.1	
GLG1	
SIRPB2	NM_001134836
PRR3	NM_025263
GLG1	
TRIM15	
LY6E	
PRR3	NM_001077497
CSF2RBP1	
TRIM15	
AC009153.1	
SIRPB2	
USP8	
LY6E	
Z82180.1	
SIRPB2	
SIRPB2	
RPL23AP95	
SIRPB2	
LY6E	
LZTFL1	NM_020347
AC007683.2	
PRR3	
LY6E	
ZSCAN10	NM_032805
USP8	
LY6E	
AC011379.1	
AC008895.1	
LY6E	
LY6E	
PRR3	
AP003108.3	
LY6E	
NTRK1	NM_001007792
LINC01578	
PRR3	
LY6E	
PRR3	
LY6E	
LINC01578	
HUS1	
LINC01578	
NAA35	NM_001321882
NAA35	NM_024635
NAA35	NM_001321881
LY6E	
KIR2DL1	NM_014218
LINC01578	
TPM1	NM_000366
NAA35	
TDRD3	
LY6E	
ZSCAN10	NM_001282415
NTRK1	
NAA35	
LINC01578	
HUS1	NM_004507
NDST2	NM_003635
LINC01578	
LY6E-DT	
NDST2	
FCAR	NM_133273
LY6E-DT	
MTA3	NM_020744
LINC01578	
NDST2	
LY6E-DT	
LINC01578	
LY6E-DT	
NDST2	
LY6E-DT	
LINC01578	
NTRK1	
ZSCAN10	NM_001282416
DRAXINP1	
NDST2	
MTA3	
NDST2	
MTA3	
CYSTM1	NM_032412
TRBV15	
STAP1	NM_012108
ZSCAN10	
CC2D2A	
NDST2	
MTA3	
ZSCAN10	
UBB	
HUS1	
MTA3	
NTRK1	NM_001012331
MTA3	
HUS1	
STAP1	NM_001317769
ZSCAN10	
ZSWIM8-AS1	
FCAR	
HUS1	
MTA3	
CYSTM1	
MTA3	
ZSCAN10	
HUS1	
ATP6V0E2	NM_001100592
MTA3	
CYSTM1	
ZSCAN10	
ZSCAN10	
HUS1	
CYSTM1	
CYSTM1	
MTA3	
HUS1	
ZSCAN10	
ARHGAP35	NM_004491
NTRK1	NM_002529
HUS1	
AC022400.7	
NSFL1C	
GLI2	
ARHGAP35	
ATP6V0E2	
NTRK1	
AC022400.7	
ARHGAP35	
NTRK1	
ARHGAP35	
AC022400.10	
ARHGAP35	
NTRK1	
GLI2	
NTRK1	
ARHGAP35	
MTA3	
TPM1	
CCDC112	NM_001040440
MTA3	
GLI2	
MTA3	
GLI2	
LZTFL1	
SUPT3H	
TPM1	NM_001018006
ATP6V0E2	
LZTFL1	
ATP6V0E2	NM_001289990
MTA3	
RPL21P3	
MTA3	
TDRD3	
TPM1	
PROM2	NM_001165977
SUPT3H	NM_181356
TDRD3	
AC025750.1	
ATP6V0E2	
TPM1	
SUPT3H	NM_003599
LZTFL1	
TEX33	
ATP6V0E2	
AC074375.1	
LZTFL1	
IKBKB	
TDRD3	
LZTFL1	
FAM9A	NM_174951
ATP6V0E2	
UBB	NM_001281720
UBB	NM_018955
UBB	NM_001281716
SUPT3H	
TDRD3	
LZTFL1	
PROM2	NM_001321070
PROM2	NM_144707
ATP6V0E2	
TEX33	NM_178552
SUPT3H	
LZTFL1	
FAM9A	NM_001171186
SUPT3H	NM_001261823
TDRD3	
UBB	
AL138880.1	
AL138880.2	
TRBV16	
IKBKB	
LZTFL1	
UBB	
IKBKB	
ATP6V0E2	
TDRD3	NM_001146070
CBLC	NM_012116
LZTFL1	
UBB	
TRBV17	
CCDC112	
ATP6V0E2	
IKBKB	
ATP6V0E2	
LZTFL1	
CBLC	NM_001130852
TDRD3	NM_030794
TDRD3	NM_001146071
ATP6V0E2	NM_145230
UBB	NM_001281719
ATP6V0E2	
LZTFL1	
CCDC112	
RNF141	NM_016422
TDRD3	
IKBKB	NM_001190720
CBLC	
STRN4	NM_001039877
UBB	NM_001281718
LZTFL1	
PFDN1	NM_002622
RNF141	
CCDC112	NM_152549
AC026412.2	
RNF141	
LZTFL1	
STRN4	
UBB	
TEX33	
AC091849.1	
CBLC	
ATP6V0E2-AS1	
RNF141	
FCAR	
RUNX2	
IKBKB	
CCDC112	
LZTFL1	NM_001276378
PFDN1	
ATP6V0E2-AS1	
UBB	NM_001281717
IKBKB	
STRN4	
ATP6V0E2-AS1	
LZTFL1	NM_001276379
RNF141	
CCDC112	
TEX33	NM_001163857
IKBKB	
AC093484.3	
AC099782.1	
FCAR	
CCDC112	
IKBKB	
GLI2	
RUNX2	
CHCHD2P6	
AC116003.2	
PFDN1	
CD24P1	
OR8H2	NM_001005200
LINC01898	
ADRA1D	NM_000678
OR8H2	
IKBKB	
TKFC	NM_015533
GLI2	
AC023813.2	
AC026412.1	
PFDN1	
ADRA1D	
RPS2P44	
TKFC	
OR8H2	
IKBKB	
CC2D2A	
NRM	
PFDN1	
B4GALNT2P1	
IKBKB	
TPM1	NM_001018005
AC026412.1	
PFDN1	
AL139350.1	
GLI2	
TPM1	
PFDN1	
PRR13P3	
TPM1	
GLI2	
STRN4	
AP000892.2	
GLI2	
STRN4	
SYNC	NM_030786
GLI2	NM_005270
BACE1-AS	
STRN4	
SYNC	NM_001161708
BACE1-AS	
IKBKB	
SH2D2A	NM_001161442
SH2D2A	NM_001161443
SYNC	
GNL1	NM_005275
IKBKB	
SYNC	
TTC39B	NM_001168339
TTC39B	NM_152574
TACR2	
IKBKB	
AC026412.1	
AC069454.1	
PKD1L1	NM_138295
GNL1	
AC026412.1	
IKBKB	
AC026412.1	
GNL1	
AC026412.1	
IKBKB	
GNL1	
RNF180	NM_178532
RNF180	NM_001323291
IKBKB	
AC026412.1	
PKD1L1	
IKBKB	
GNL1	
SH2D2A	NM_001161444
SH2D2A	NM_003975
PKD1L1	
IKBKB	
STRN4	
RNF214	
IKBKB	
PKD1L1	
AC026412.3	
SH2D2A	
STRN4	
TTC39B	
IKBKB	
TPM1	
AC069282.1	
STRN4	
SH2D2A	
LINC00523	
RNF214	
IKBKB	
TRBV18	
RNF180	NM_001323292
RNF180	NM_001113561
STRN4	
SH2D2A	
TPM1	
IKBKB	
LINC00525	
LINC00523	
STRN4	
IKBKB	
PROM2	
TKFC	
LINC00523	
RNF180	
IKBKB	
STRN4	
N4BP1	NM_153029
TKFC	
TPM1	NM_001018004
STRN4	
IKBKB	NM_001242778
STRN4	
LINC00523	
LINC00523	
TPM1	NM_001018007
STRN4	
N4BP1	
STRN4	
IKBKB	
TKFC	
LINC00523	
N4BP1	
STRN4	
TKFC	
AL132711.1	
TACR2	NM_001057
STRN4	
TPM1	NM_001018020
N4BP1	
SH2D2A	NM_001161441
AC116036.2	
N4BP1	
STRN4	
TPM1	NM_001301244
TKFC	
N4BP1	
DHRS1	
FCAR	NM_002000
STRN4	
TACR2	
TPM1	
AC073486.1	
AC026470.2	
STRN4	
AC073486.1	
TPM1	
DHRS1	
STRN4	
AC021506.1	
AC073486.1	
STRN4	
NRM	
AC021506.2	
PROM2	
AC003975.1	
AC008622.2	
TPM1	
PROM2	
AC090457.1	
AC008622.2	
BIRC5	NM_001012271
PROM2	
TPM1	NM_001301289
TPM1	NM_001018008
TTC39B	
DHRS1	
PROM2	
FCAR	NM_133271
AC011095.1	
PROM2	
TPM1	
NRM	
TKFC	
AC011095.1	
PROM2	
TTC39B	NM_001168342
NRM	NM_001270710
PROM2	
TPM1	
CYCSP48	
TKFC	
FCAR	NM_133269
BIRC5	NM_001168
PROM2	NM_001165978
TTC39B	
TKFC	
NRM	NM_001270709
NRM	NM_001270708
TPTE2P4	
TTC39B	
TPM1	
TKFC	
FCAR	
BIRC5	
FCAR	
TTC39B	
CYCSP49	
TKFC	
KCTD6	NM_001128214
TBC1D3D	NM_001291465
AC013734.1	
TPM1	
PEAR1	
TKFC	
TPM1	
TKFC	
TPM1	
TTC39B	NM_001168340
TKFC	
OTP	NM_032109
BIRC5	NM_001012270
ANKRD36P1	
NRM	
TTC39B	NM_001168341
TKFC	
KCTD6	
TPM1	
TKFC	
TKFC	
OTP	
KCTD6	
AL353152.1	
TPM1	
NRM	
KCTD6	
BIRC5	
TKFC	
CFD	NM_001928
LONRF3	
TPM1	
CC2D2A	
TKFC	
TPM1	
CFD	NM_001317335
TKFC	
AC003009.1	
TPM1	
CALHM1	NM_001001412
BIRC5	
LINC01108	
NRM	NM_007243
TPM1	
LINC01108	
KCTD6	NM_153331
AC003685.2	
U91319.1	
NRM	NM_001270707
TPM1	
U91319.1	
BIRC5	
AL139339.1	
TPM1	
KCTD6	
AL080313.2	
TRBV19	
TMF1P1	
TPM1	
TPM1	
AC103808.6	
BIRC5	
AC079328.2	
AC003685.1	
BIRC5	
KIR3DL1	NM_001322168
AC000372.1	
AL008638.4	
BIRC5	
TRBV20-1	
BIRC5	
AF001550.1	
B4GALNT2	NM_001159388
AC074281.1	
ZBTB22	
RPL12P17	
AL008638.2	NM_001318329
TRBV21-1	
ZBTB22	
AL008638.6	
CRYGEP	
KIR3DL1	
ZBTB22	
CRYGEP	
AL008638.1	
B4GALNT2	NM_001159387
LINC01893	
TMEM138	NM_016464
LONRF3	NM_001031855
AC103808.2	
AP000527.1	
AC090164.4	
PEAR1	NM_001353682
AP000527.1	
AC103808.4	
PCSK6-AS1	
GRAMD4P2	
LONRF3	
B4GALNT2	NM_153446
PEAR1	
LONRF3	
CC2D2A	
U95743.1	
U95743.1	
AL121781.1	
AC103808.3	
FCAR	NM_133278
LONRF3	NM_024778
CC2D2A	NM_001164720
RUNX2	
TMEM138	
AL121916.1	
FCAR	NM_133274
FTLP12	
LONRF3	NM_001289109
PEAR1	
FCAR	NM_133272
AC002456.1	
CRYGD	NM_006891
CC2D2A	
PEAR1	
FCAR	NM_133277
RUNX2	NM_001024630
AC103808.1	
RPS4XP2	
PEAR1	
PEAR1	NM_001080471
PEAR1	NM_001353682
AC002456.1	
INTS10	NM_018142
INTS10	NM_001353510
TBC1D3C	NM_001001418
AC002456.1	
PTP4A1P3	
INTS10	
TMEM138	
USP8	NM_005154
INTS10	
RUNX2	
GU182351.2	
PCSK6	
INTS10	
NSFL1C	NM_018839
TMEM138	
DHRS1	NM_001136050
RUNX2	
AC139491.3	
EHD1	NM_006795
RNLS	NM_018363
INTS10	
CALHM3	NM_001129742
RUNX2	
EHD1	
DHRS1	
INTS10	
RUNX2	
RNLS	NM_001031709
RUNX2	
INTS10	
DHRS1	NM_138452
RUNX2	
INTS10	
RNLS	
USP8	NM_001128610
NSFL1C	
RUNX2	
TSPO	NM_000714
RNLS	
INTS10	
RNLS	
RUNX2	NM_001278478
INTS10	
DHRS1	
AC079354.2	
PPIAP85	
TSPO	
RUNX2	NM_001015051
TSPO	
AC093484.2	
USP8	NM_001283049
TSPO	
OR5BN2P	
TSPO	NM_001256531
INTS10	
TMEM138	
RUNX2-AS1	
AL390067.1	
USP8	
NUDT19P4	
EHD1	NM_001282444
INTS10	
TSPO	NM_001256530
DHRS1	
TMEM138	
AC011890.2	
DHRS1	
INTS10	
UTP14C	NM_021645
DHRS1	
AC011890.1	
INTS10	
DHRS1	
AC011978.2	
TMEM138	
EHD1	
ALG11	
INTS10	
TMEM138	
PA2G4P1	
ALG11	
EHD1	
TMEM138	
INTS10	
USP8	
EHD1	
TMEM138	
USP8	
LRRC71	NM_144702
REXO1	NM_020695
INTS10	
NSFL1C	NM_001206736
CDK14	
PCSK6	
TMEM138	
SLC1A5	NM_005628
CDK14	
INTS10	
TMEM138	
CDK14	
CDK14	
INTS10	
CDK14	
EHD1	
REXO1	
AC011124.1	
AC105227.1	
NSFL1C	NM_016143
TBC1D10C	NM_001256508
REXO1	
ALG11	NM_001004127
B4GALT5	NM_004776
AC011124.1	
USP8	
EHD1	
LRRC71	
SLC1A5	NM_001145145
AC011124.1	
EHD1	
REXO1	
USP8	
REXO1	
ALG11	
SLC1A5	
MAD2L1BP	NM_001003690
LRRC71	
AC011124.1	
EHD1	
NSFL1C	
AC011124.1	
LRRC71	
NSFL1C	
REXO1	
EHD1	
ZP2	NM_001290104
TBC1D10C	
AC011124.1	
EHD1	
AC011124.2	
NSFL1C	
REXO1	
AC011124.2	
EHD1	NM_001282445
MYL12B	NM_033546
AC011124.2	
NSFL1C	
REXO1	
IFITM8P	
NSFL1C	
AP001187.1	
USP8	
MAD2L1BP	NM_014628
MYL12B	NM_001144945
CRYGC	NM_020989
TBC1D10C	
NSFL1C	
USP8	
NSFL1C	
MYL12B	NM_001144944
MAD2L1BP	
USP8	
NSFL1C	
ZP2	NM_003460
AC012615.6	
MYL12B	
AC012615.6	
CT47B1	NM_001145718
USP8	
OR8H3	NM_001005201
AC012615.6	
AC139491.7	
ZP2	
AC012615.6	
PWP2	NM_005049
NEURL1-AS1	
NEURL1-AS1	
AC012615.2	
AC138089.2	
USP8	
PWP2	
HSPA8	
AL080313.1	
USP8	
BMS1P22	
PWP2	
AC139491.5	
AL109914.1	
BMS1P22	
USP8	
RNF214	NM_001278249
OR2T5	NM_001004697
USP8	
PWP2	
BMS1P22	
TBC1D10C	NM_198517
ZP2	
DUXAP8	
OR2AS2P	
AL138720.1	
ZP2	
PWP2	
SLC1A5	NM_001145144
HAUS4	
AL138720.1	
TBC1D10C	
AL139041.1	
DUXAP8	
PWP2	
TBC1D10C	
SLC1A5	
AC139491.5	
USP8	
DUXAP8	
TBC1D10C	
AL050335.1	
SLC1A5	
DUXAP8	
CACNA1F	NM_001256790
TBC1D10C	
AC139491.5	
DUXAP8	
AC139491.5	
ENPP7P9	
DUXAP8	
AC139491.5	
DUXAP8	
TBC1D10C	
AC139491.5	
RNF214	NM_001077239
AC139491.5	
HSPA8	
LINC02319	
AC139491.5	
RNF214	
AP000525.1	
COX5AP2	
AP003419.1	
TRPV2	NM_016113
AP000526.1	
TEX2	NM_018469
HSPA8	NM_006597
RNF214	
TSEN34	
AC093698.2	
CACNA1F	NM_001256789
TEX2	
SNX30	NM_001012994
RNF214	
HAUS4	
CACNA1F	NM_005183
RNF214	NM_207343
SNX30	
CACNA1F	
AP000892.1	
HSPA8	NM_153201
SNX30	
PRNP	NM_001080123
PRNP	NM_001271561
PRNP	NM_000311
PRNP	NM_001080121
PRNP	NM_001080122
PRNP	NM_183079
CACNA1F	
PRNP	
HAUS4	NM_001166270
CACNA1F	
CC2D2A	NM_001080522
HSPA8	
PRNP	
AL591438.2	
TRPV2	
HAUS4	
NEURL1	NM_004210
CRYGB	NM_005210
AL772155.3	
HSPA8	
PRNP	
TRPV2	
HAUS4	
AL772155.2	
HSPA8	
NEURL1	
TEX2	NM_001288733
TRPV2	
SLC46A2	NM_033051
POLD4	
HAUS4	
HSPA8	
RAD51B	
TRPV2	
NEURL1	
POLD4	
HAUS4	
AL772155.1	
HSPA8	
TRPV2	
CTRL	
NEURL1	
ANKRD1	NM_014391
SLC46A2	
TEX2	NM_001288732
HAUS4	
RASGEF1A	NM_001282862
TRPV2	
HSPA8	
AL121929.1	
TRPV2	
TEX2	
HAUS4	
OR5BN1P	
AC008162.1	
CC2D2A	
TRPV2	
HAUS4	
TEX2	
POLD4	
AC093484.1	
AC008162.2	
HAUS4	
TEX2	
CRYGA	NM_014617
RASGEF1A	NM_145313
OR8J3	
HAUS4	
TEX2	
AC103808.5	
TSEN34	
OR8J3	
CT47A12	NM_001242922
HAUS4	
RASGEF1A	
HSPA8	
OR8J3	
SNRPFP1	
TEX2	
HMOX2	
RASGEF1A	
OR8J3	NM_001004064
HSPA8	
HAUS4	
AL670379.6	
ATP5MC1P7	
HAUS4	
CC2D2A	
RASGEF1A	
HSPA8	
AP000523.1	
HAUS4	
CC2D2A	
MYL12A	NM_001303048
POLD4	NM_021173
TSEN34	NM_024075
AC091729.3	
HAUS4	
AC105227.2	
POLD4	
LIPJ	
AC091729.3	
CC2D2A	
NBEAP3	
CT47A11	NM_173571
HAUS4	
AC091729.3	
TSEN34	
POLD4	
TEX2	
CC2D2A	
POLD4	
HAUS4	
HSPA8	
CC2D2A	
TSEN34	NM_001282332
HAUS4	NM_001166269
HAUS4	NM_017815
POLD4	NM_001256870
AC011290.1	
HSPA8	
AC018953.1	
CC2D2A	
MYL12A	NM_006471
HSPA8	
ATAT1	NM_001190724
ATAT1	NM_001318762
AL670379.4	
CC2D2A	
HSPA8	
TSEN34	NM_001077446
AC009716.2	
AC007349.4	
MYL12A	
HSPA8	
AC009716.1	
POLD4	
TSEN34	NM_001282333
AC007349.1	
HSPA8	
POLD4	
MYL12A	NM_001303047
CC2D2A	
AC018413.1	
HSPA8	
CEBPE	NM_001805
AC018413.1	
MYL12A	
CC2D2A	NM_020785
POLD4	
HSPA8	
POLD4	
MYL12A	
GEN1	NM_182625
HSPA8	
LIPJ	NM_001010939
AC007016.1	
AP002884.1	
MYL12A	
GEN1	
AP003419.3	
MYL12A	
HSPA8	
AP002884.1	
GEN1	
LIPJ	
KRTAP17-1	NM_031964
RAD51B	NM_001321815
RAD51B	NM_001321809
RAD51B	NM_002877
RAD51B	NM_001321814
RAD51B	NM_001321810
RAD51B	NM_001321821
RAD51B	NM_001321819
RAD51B	NM_001321818
MYL12A	
GEN1	
HSPA8	
RAD9A	
CT47A10	NM_001080137
AP002884.1	
AP000552.3	
RAD9A	
OR8K4P	
RBBP4	NM_001135255
GEN1	
RAD51B	NM_001321812
RAD51B	NM_001321817
RAD51B	NM_133510
KRTAP16-1	NM_001146182
AP002884.1	
AL161751.1	
AP002884.1	
MYL12A	NM_001303049
RAD51B	NM_133509
AC025588.2	
MYL12A	
GEN1	
RAD51B	
CTRL	NM_001907
MYL12A	
AL357094.1	
RAD51B	
AC007349.3	
GEN1	
LINC01289	
RAD51B	
GEN1	NM_001130009
COX6CP8	
NPM1P18	
RAD51B	
RAD51B	
AP005329.1	
AP005329.1	
ZNF516	NM_014643
AC007349.2	
RAD51B	
CTRL	
RAD51B	
ZNF516	
AC022639.1	
CTRL	
RAD51B	
ZNF516	
AC022639.1	
RAD51B	
SUMO1	NM_003352
AC022639.1	
ZNF516	
CTRL	
RAD51B	
C2orf80	
AC022639.1	
RAD51B	
ZNF516	
RAD9A	
CTRL	
PLA2G4E	NM_001206670
AP003063.2	
RAD51B	
SUMO1	
AC069133.1	
CTRL	
RAD51B	
RAD51B	
AL645998.1	
AL670379.10	
CTRL	
AP003063.1	
RAD51B	
DUXA	NM_001012729
RAD51B	
RAD51B	
SUMO1	NM_001005782
AP003063.1	
AC025588.3	
RAD51B	
AP003063.1	
SDCBP	
SUMO1	
RAD51B	
RPL23AP62	
SUMO1	
KRT8P1	
RAD51B	
SKA1	NM_145060
SKA1	NM_001039535
PLA2G4E	
FAM21FP	
AP003100.1	
FAM21FP	
PLA2G4E	
FAM21FP	
SKA1	
RBBP4	NM_005610
HMOX2	
PPIAP6	
KRT8	
AL132994.1	
SUMO1	
YAE1D1	NM_020192
RPS26P52	
FAM21FP	
PLA2G4E-AS1	
AC010401.1	
AL121820.2	
KRT8	NM_002273
SKA1	
SUMO1	
AC010401.1	
AC039056.1	
AL133370.1	
YAE1D1	
HMOX2	NM_001127204
AL133370.2	
RBBP4	
YAE1D1	
AC245052.1	
AP000552.1	
AL121820.1	
SUMO1	
Z98752.4	
RPL12P7	
YAE1D1	NM_001282446
AL122013.1	
AP000552.1	
SUMO1	
SKA1	
AP000552.1	
CNTN6	
RBBP4	
AP000552.1	
FAM153B	
AL021153.1	
AP000552.1	
SUMO1	NM_001005781
RBBP4	
YAE1D1	
AP000552.1	
YAE1D1	
FAM153B	
LINC00639	
AP000552.1	
SKA1	
LINC00639	
AC011290.2	
CT47A9	NM_001080138
MDK	NM_001270550
KRT8	
AP000552.1	
AC004837.1	
ZFAND2A	
C19orf85	
LINC00639	
AP000552.1	
LINC00692	
KRT8	
AC004837.3	
MDK	
LINC00692	
ZFAND2A	
ELOBP1	
AC008735.5	
AC217778.1	
AL670379.9	
C2orf80	NM_001099334
KRT8	NM_001256293
LINC00639	
LINC00639	
AL365434.1	
HMOX2	
C2orf80	
AL365434.2	
ZFAND2A	NM_182491
RBBP4	
MDK	
C2orf80	
SPATA31A6	NM_001145196
CNTN6	
C2orf80	
MDK	NM_001012334
ZFAND2A	
KRT8	NM_001256282
ZNF628	NM_033113
ZFAND2A	
SPATA31A6	
MDK	
ZNF628	
C2orf80	
CNTN6	NM_014461
CNTN6	NM_001289080
CNTN6	NM_001289081
ZNF628	
ERCC4	
MDK	NM_001270552
C2orf80	
AC008735.3	
FAM153B	
KRT8	
CNTN6	
FAM153B	
KRT8	
ZSWIM8	
ZFAND2A	
MDK	NM_002391
THRB	NM_001128177
THRB	NM_000461
THRB	NM_001354710
THRB	NM_001354715
THRB	NM_001354708
THRB	NM_001354709
THRB	NM_001354713
THRB	NM_001354714
THRB	NM_001354712
THRB	NM_001354711
CNTN6	
FAM153B	
HMOX2	NM_001286271
ATAT1	
ZFAND2A	
MDK	
NDUFB1P1	
MDK	
CNTN6	
KRT8	
FAM153B	NM_001265615
HMOX2	
CRB3P1	
SNRPFP4	
MDK	
KRT8	
FAM153B	
HMOX2	
MDK	NM_001270551
CT47A8	NM_001080139
KRT8	
HMOX2	
RBBP4	
RAD9A	NM_001243224
RAD9A	NM_004584
ERCC4	NM_005236
KRT8	
AL670379.2	
HMOX2	
KRT8	
RBBP4	
HMOX2	
MDK	NM_001012333
ZSWIM8	NM_001242488
THRB	NM_001128176
ERCC4	
RBBP4	
DDX18P6	
RAD9A	
RBBP4	
ZSWIM8	
THRB	
ERCC4	
LINC00502	
RBBP4	
KRT8	
THRB	
ERCC4	
ZSWIM8	
AP001922.5	
AC007494.2	
KRT8	
THRB	
HMOX2	
FAM153B	
THRB	
ERCC4	
MDK	
KRT8	
HMOX2	NM_001286270
ZSWIM8	NM_001242487
KRT8	
FAM153B	
ERCC4	
AC007599.2	
THRB	
HMOX2	
ERCC4	
CT47A7	NM_001080140
AC007494.1	
PSMB10	NM_002801
THRB	
LTB4R	
HMOX2	NM_001286268
HMOX2	NM_002134
SLC25A15P1	
EIF4BP5	
THRB	
RAD9A	
FAM153B	
HMOX2	NM_001127206
FAM153B	
RBBP4	NM_001135256
RAD9A	
FAM153B	
ATAT1	NM_001318763
PSMB10	
THRB	NM_001252634
RAD9A	
RBBP4	
PSMB10	
CCNQP2	
HMOX2	NM_001286267
FAM153B	
RAD9A	
HMOX2	NM_001127205
LTB4R	NM_001143919
HMOX2	NM_001286269
RBBP4	
PSMB10	
RBBP4	
MAP6	NM_033063
RAD9A	
THRB	
PSMB10	
FAM153B	
RBBP4	
RAD9A	
FAM153B	
PARP4P1	
MAP6	
RBBP4	
LTB4R	NM_181657
CARNS1	
RPL7P4	
AC040162.1	
THRB	
RBBP4	
LTB4R	
SLC9A8	NM_015266
MAP6	
RBBP4	
AL136084.1	
AC040162.1	
THRB	
LTB4R	
CARNS1	
SLC9A8	
MAP6	NM_207577
THRB	
AC139493.2	
SLC9A8	
AC139493.2	
THRB	
AP001922.6	
PSKH1	
ZSWIM8	
THRB	
AC139493.2	
SLC9A8	NM_001260491
AP001922.4	
OSBP2	NM_001282738
AC139493.2	
THRB	
ZSWIM8	
AP001922.2	
THRB	
AL162615.1	
ZSWIM8	
THRB	
AC092306.1	
ITFG1	
AC139491.1	
CDK14	NM_001287135
THRB	
AC012087.1	
THRB-IT1	
ZSWIM8	
RPL31P20	
AL662820.1	
CDK14	
AP001150.1	
EIF3KP2	
AL157366.1	
CDK14	
AP001150.1	
AL662820.1	
ZSWIM8	
THRB-AS1	
AC139491.2	
ZSWIM8	
THRB-AS1	
AC139491.2	
THRB-AS1	
PRND	NM_012409
PSKH1	NM_006742
THRB-AS1	
ZSWIM8	
COL15A1	
KRT18	
THRB-AS1	
CDK14	NM_012395
THRB-AS1	
PSKH1	
COL15A1	
THRB-AS1	
TP53RK	NM_033550
ARHGEF11	NM_198236
THRB-AS1	
AC139491.6	
AC006042.1	
ZSWIM8	
THRB-AS1	
AL035045.2	
THRB-AS1	
AC139491.6	
THRB-AS1	
TP53RK	
ZSWIM8	
AC139491.4	
AC207480.1	
COL2A1	NM_001844
CARNS1	
CDK14	NM_001287136
AC207480.1	
ZSWIM8	
FAM8A3P	
AC007128.1	
ZSWIM8	
ARHGEF11	
ZSWIM8	
AC005587.1	
ZSWIM8	
CDK14	
ATAT1	
ARHGEF11	NM_014784
AC007009.1	
CDK14	
ZSWIM8	
AL035045.3	
CDK14	
ATAT1	
CARNS1	
ZSWIM8	
AC007128.2	
CDK14	
AC007128.2	
KRT18	NM_000224
ATAT1	NM_001031722
ARHGEF11	
ZSWIM8	
ZSWIM8	
ARHGEF11	
ZSWIM8	NM_015037
CDK14	NM_001287137
LAMTOR3	NM_021970
KRT18	
CARNS1	NM_020811
ARHGEF11	
KRT18	
LAMTOR3	NM_001243736
KRT18	
AC006153.1	
OSBP2	
ARHGEF11	
KRT18	
NCAM1-AS1	
CARNS1	
NOP9	NM_174913
TVP23CP1	
AL157713.1	
LAMTOR3	
NCAM1-AS1	
KRT18	NM_199187
CARNS1	NM_001166222
AC002064.3	
NOP9	NM_001286367
ATAT1	NM_001254952
KRT8P45	
AC022467.1	
NOP9	
LYVE1	NM_006691
ATAT1	NM_024909
LYVE1	
OSBP2	NM_030758
LTB4R2	
LILRA3	NM_001172654
LILRA3	NM_006865
ATAT1	
LYVE1	
CLCF1	NM_013246
LYVE1	
LTB4R2	
OSBP2	NM_001282739
ETV3L	NM_001004341
ATAT1	
ATAT1	
CLCF1	NM_001166212
LILRA3	
ATAT1	
MRVI1-AS1	
LTB4R2	
FKRP	
LILRA3	
FKRP	
MRVI1-AS1	
LTB4R2	
AC097522.1	
MRVI1-AS1	
CYCSP52	
LTB4R2	NM_019839
LTB4R2	NM_001164692
OSBP2	
LILRA3	
CDH4	
CDH4	
OSBP2	
OSBP2	NM_001282740
CDH4	NM_001794
CDH4	NM_001252338
CDH4	NM_001252339
OSBP2	
OSBP2	
OSBP2	
ETV3	NM_001145312
OSBP2	
OSBP2	
OSBP2	
ETV3	NM_005240
OSBP2	
COL15A1	NM_001855
ETV3	
OSBP2	
OSBP2	
ATP8A2	NM_001313741
ATP8A2	NM_016529
DDB1	NM_001923
AL357143.1	
AL357143.1	
AL357143.1	
COL15A1	
AL357143.2	
CIDEB	
COL15A1	
AL138900.1	
OSBP2	NM_001282742
AL138900.3	
AL136084.3	
AL138900.2	
OSBP2	NM_001282741
NMRAL1	NM_020677
NMRAL1	NM_001351994
DLK1	
