gID	name	genename	chr	strand	start	stop
6865	CG18747	CG18747	chr3R	-	3606712	3609192
6872	verm	CG8756	chr3L	-	19683133	19688354
6878	HLH3B	CG2655	chrX	-	2574232	2575755
6880	osp	CG3479	chr2L	-	14599776	14689338
6887	nopo	CG5140	chr2R	+	14068130	14070024
6889	Dys	CG34157	chr3R	+	15289255	15421117
6907	RpS6	CG10944	chrX	-	7793653	7795319
6915	CG12880	CG12880	chr3R	+	23511689	23518514
6918	Pcf11	CG10228	chr2R	-	10748661	10758573
6930	CG33012	CG33012	chr2R	+	8254858	8258338
6937	NPFR76F	CG7395	chr3L	-	20053096	20082105
6941	gk	CG13695	chr3L	+	18132504	18138520
6958	spri	CG34414	chrX	-	10384098	10387770
6962	SF2	CG6987	chr3R	-	12165849	12167706
6963	CG31174	CG31174	chr3R	-	17694403	17695236
6965	spri	CG34414	chrX	-	10384500	10440787
6984	alpha-Est3	CG1257	chr3R	-	3364694	3366932
7000	Ulp1	CG12359	chrX	-	19096672	19102204
7009	CG11739	CG11739	chr3R	+	204653	206932
7015	Gr94a	CG31280	chr3R	+	18877292	18878625
7020	l(3)02640	CG9165	chr3L	+	1334894	1339407
7025	CG7646	CG7646	chr3L	+	19985032	19989012
7030	CG10916	CG10916	chr2R	+	14061294	14062195
7038	CG33791	CG33791	chr3L	+	1602954	1617355
7043	Nplp1	CG3441	chr2R	+	20919908	20927520
7046	danr	CG13651	chr3R	+	20963840	20965625
7048	Hrb87F	CG12749	chr3R	-	9483517	9486241
7053	mbl	CG33197	chr2R	+	13153037	13252891
7054	Ubi-p5E	CG32744	chrX	-	6171010	6173301
7057	CG17646	CG17646	chr2L	+	1737469	1750613
7063	HLHm7	CG8361	chr3R	+	21862757	21863482
7072	CG8654	CG8654	chr2R	+	15868575	15872262
7082	CG31769	CG31769	chr2L	-	14109597	14110736
7085	mus209	CG9193	chr2R	-	16149259	16150315
7086	Cyp12b2	CG15077	chr2R	+	14642501	14644588
7095	CG11407	CG11407	chr3R	+	15606988	15608868
7099	ninaG	CG6728	chr3R	-	7245098	7247411
7100	CG1172	CG1172	chr3R	+	1219677	1222910
7118	CG10306	CG10306	chr2R	+	17572820	17573709
7124	CG32816	CG32816	chrX	-	210609	228830
7129	CG6659	CG6659	chrX	-	18547425	18551289
7134	l(1)G0469	CG32597	chrX	-	14099112	14105484
7135	CG15347	CG15347	chrX	-	8352516	8354927
7137	CG15611	CG15611	chr2R	+	12996352	13001866
7145	shi	CG18102	chrX	+	15786235	15799262
7152	Rpn1	CG7762	chr3L	+	19908159	19911265
7171	CG8738	CG8738	chr2R	+	4583934	4586088
7184	CG7387	CG7387	chr3L	-	8184622	8186216
7185	VhaAC39	CG2934	chrX	+	3774822	3777004
7187	CG15930	CG15930	chrX	-	5209163	5211328
7189	CG16974	CG16974	chr2L	-	13184942	13191946
7194	raw	CG12437	chr2L	-	8735793	8740660
7209	Mocs1	CG33048	chr3L	+	11063664	11066448
7211	CG2846	CG2846	chr3R	-	3737739	3738937
7214	CG7288	CG7288	chrX	+	18752240	18754111
7216	CG2794	CG2794	chr2L	+	564167	566479
7226	CG3523	CG3523	chr2L	+	3056599	3068184
7234	CG15309	CG15309	chrX	-	10100626	10106396
7237	Mdr49	CG3879	chr2R	-	8827828	8833849
7243	cdc2	CG5363	chr2L	-	10384739	10386220
7247	CG8083	CG8083	chr2R	+	4966254	4969879
7251	MED17	CG7957	chr3R	+	14014808	14016987
7259	CG1647	CG1647	chr3R	+	24645950	24650181
7262	Ssadh	CG4685	chr3R	-	21450527	21452620
7271	wda	CG4448	chr3R	-	19080792	19083794
7273	wit	CG10776	chr3L	-	4064146	4071713
7275	Taf4	CG5444	chr3L	+	16106334	16114468
7276	ksr	CG2899	chr3R	-	1305871	1309627
7284	CG12075	CG12075	chrX	+	8758147	8766168
7304	CG11284	CG11284	chrX	+	8575589	8582793
7308	CG7967	CG7967	chr3L	-	1651432	1652893
7316	Scamp	CG9195	chrX	-	15343107	15343893
7320	CG6838	CG6838	chr3L	-	22707413	22710361
7322	Pimet	CG12367	chr2R	+	8033240	8040259
7331	CG2837	CG2837	chr2L	-	4904068	4906759
7336	HLHm3	CG8346	chr3R	+	21847550	21848858
7337	Act42A	CG12051	chr2R	-	1901415	1903158
7342	CG9629	CG9629	chr3L	-	19259572	19262009
7343	Eno	CG17654	chr2L	-	1725060	1727713
7353	Mrtf	CG32296	chr3L	-	2719685	2766544
7363	fbp	CG31692	chr2L	-	19761579	19764133
7392	CG15236	CG15236	chr2R	+	2715866	2725865
7408	cenB1A	CG6742	chr3R	+	18944152	18946934
7410	inx3	CG1448	chr3R	-	24679837	24684933
7415	CG2254	CG2254	chrX	-	7972382	7975635
7423	wech	CG42396	chr2R	-	3376191	3377313
7424	Rab40	CG1900	chrX	-	12353823	12357141
7427	CG6006	CG6006	chr3R	+	11983858	11996532
7428	l(2)k16918	CG3920	chr2L	+	3803548	3805684
7436	CG42351	CG42351	chr2R	-	14644591	14648577
7439	Cyp1	CG9916	chrX	-	16211706	16214364
7444	GNBP3	CG5008	chr3L	+	8948104	8949651
7446	CG15117	CG15117	chr2R	-	15009735	15016763
7449	mus210	CG8153	chr2R	+	11199049	11205347
7450	CG6415	CG6415	chr2L	+	10703622	10704935
7451	CG6726	CG6726	chr3R	+	18917449	18919181
7456	CstF-50	CG2261	chr3R	-	27561225	27562688
7459	CG11980	CG11980	chr3R	+	4829769	4831053
7470	RpL23	CG3661	chr2R	+	18741912	18743219
7480	Cap-H2	CG14685	chr3R	+	6587016	6592478
7482	cv-2	CG15671	chr2R	-	17242520	17266967
7489	CG5792	CG5792	chr2L	-	12713276	12721840
7492	CG17266	CG17266	chr2R	-	2562533	2563316
7494	aPKC	CG10261	chr2R	-	10831960	10850451
7495	CG8297	CG8297	chr2R	+	11822368	11823443
7505	CG8596	CG8596	chr3L	-	7334983	7338281
7507	CG3394	CG3394	chr2R	+	20181625	20185646
7508	bbg	CG42230	chr3L	-	14441699	14469808
7513	Hmu	CG3373	chr3R	+	23114538	23117312
7522	CG4091	CG4091	chr2R	-	19586469	19589874
7524	CG4022	CG4022	chr3L	-	9401272	9403883
7525	lap	CG2520	chr3R	+	3012785	3024538
7534	SRm160	CG11274	chr3L	+	13029926	13034076
7545	CG7386	CG7386	chr3L	+	6182847	6185150
7550	RhoGDI	CG7823	chr3L	+	19921844	19926032
7556	CG32038	CG32038	chr3L	+	9444985	9445890
7564	CG5010	CG5010	chrX	+	17043077	17044680
7567	CG9008	CG9008	chr2L	-	13774342	13780163
7578	CG9799	CG9799	chr3R	-	9211360	9214421
7579	Ets98B	CG5583	chr3R	+	23562262	23574089
7581	rtet	CG5760	chr3R	+	16934184	16936554
7584	fra	CG8581	chr2R	+	8416561	8451691
7590	Scm	CG9495	chr3R	-	5459081	5463280
7597	TppII	CG3991	chr2R	-	9045790	9046614
7598	CG7191	CG7191	chr2L	+	7767621	7775033
7600	CG2444	CG2444	chrX	-	11598343	11599056
7604	Aats-gly	CG6778	chr3L	+	15088248	15090790
7605	Mdr65	CG10181	chr3L	-	6233600	6238836
7615	CG31676	CG31676	chr2L	+	20840752	20849182
7618	thoc5	CG2980	chr2R	+	19841630	19843930
7638	RpS7	CG1883	chr3R	-	26032240	26034664
7642	CG10990	CG10990	chrX	-	13640661	13649431
7654	CG3542	CG3542	chr2L	+	3023232	3026439
7658	noc	CG4491	chr2L	+	14490863	14494019
7662	Chc	CG9012	chrX	-	15722019	15729515
7675	Iap2	CG8293	chr2R	-	11819675	11822159
7678	CG31531	CG31531	chr3R	+	485305	530979
7703	ph-d	CG3895	chrX	-	2010899	2017297
7705	Acon	CG9244	chr2L	+	21168655	21173017
7707	NtR	CG6698	chr2R	+	18015314	18017693
7716	CG17778	CG17778	chrX	+	388935	390402
7722	CG6364	CG6364	chr3R	+	20115917	20119092
7724	CG7714	CG7714	chr3R	-	14551116	14552156
7727	CG4585	CG4585	chr2R	-	19750485	19752851
7728	rst	CG4125	chrX	-	2846240	2867865
7742	CG34408	CG34408	chrX	+	10114161	10123948
7743	RpL17	CG3203	chrX	-	6635570	6638290
7745	Tudor-SN	CG7008	chr3L	-	259286	264370
7751	spn-D	CG31069	chr3R	+	22991440	22992844
7763	CG8405	CG8405	chr2R	+	11935166	11946972
7771	Crc	CG9429	chr3R	-	5454660	5456516
7772	cnc	CG17894	chr3R	-	19016876	19047710
7774	CG13398	CG13398	chr2L	-	8412411	8415251
7787	MTF-1	CG3743	chr3L	+	9423430	9431809
7809	CG12942	CG12942	chr2R	+	6781973	6784727
7811	Idgf1	CG4472	chr2L	+	16445281	16446847
7822	stv	CG32130	chr3L	+	13470643	13476621
7842	CG9947	CG9947	chrX	-	16333180	16335313
7844	exex	CG8254	chr3L	+	7941291	7944667
7877	PGRP-LA	CG32042	chr3L	+	9327421	9329142
7879	PGRP-LA	CG32042	chr3L	+	9329142	9331436
7883	As	CG6190	chr3L	-	11199522	11203636
7889	CG5613	CG5613	chrX	+	17320033	17322767
7893	CG11970	CG11970	chr3R	+	4810693	4816371
7900	CG4455	CG4455	chr2L	+	16352982	16354549
7909	sick	CG42589	chr2L	+	19896047	19935256
7910	coro	CG9446	chr2R	-	2749506	2760220
7912	Rca1	CG10800	chr2L	+	6852348	6853876
7914	Vha100-2	CG18617	chr3R	-	14216039	14224887
7915	HP4	CG8044	chr3L	-	7968538	7969227
7926	Bx	CG6500	chrX	+	18428698	18460340
7932	CG32428	CG32428	chr3L	-	20463768	20466470
7943	Gld	CG1152	chr3R	-	3077771	3091417
7945	CG42336	CG42336	chr2R	-	7182041	7184959
7959	CG7484	CG7484	chr3L	+	17647719	17648750
7966	RpLP1	CG4087	chr2L	+	419956	420706
7986	CG14997	CG14997	chr3L	+	4240310	4242603
8000	CG2852	CG2852	chr2R	-	18532448	18533843
8001	CG17189	CG17189	chr3R	+	22927109	22928639
8003	S	CG4385	chr2L	-	1050877	1077811
8008	Tal	CG2827	chr2R	+	19827937	19829637
8010	skf	CG30021	chr2R	-	7113962	7120008
8012	CG8003	CG8003	chr3L	+	10654580	10656077
8016	Cap-G	CG34438	chr2R	+	9020691	9030325
8019	CG8965	CG8965	chr2L	-	5859762	5879495
8024	CG1371	CG1371	chr2R	-	5958476	5963130
8037	Nufip	CG4076	chr3L	-	18739704	18741440
8039	fal	CG9670	chr3L	+	19287870	19291935
8040	Rb97D	CG6354	chr3R	-	22698303	22701421
8043	CG12096	CG12096	chrX	+	13053848	13055732
8045	vib	CG5269	chr3R	-	15043466	15052355
8053	Cad96Cb	CG13664	chr3R	-	21049878	21058065
8066	raps	CG5692	chr3R	+	23408580	23412098
8074	CG42506	CG42506	chrX	+	18824368	18920905
8077	Tsp74F	CG5492	chr3L	-	17884920	17888954
8082	ear	CG4913	chr3R	+	11146562	11150197
8100	Hmgcr	CG10367	chr3R	+	19559041	19576868
8116	Nak	CG10637	chr2L	-	18961111	18968737
8123	CG15599	CG15599	chrX	-	15579108	15581848
8127	ced-6	CG11804	chr2R	-	5328333	5329061
8132	HmgZ	CG17921	chr2R	-	17590413	17592012
8133	CG15766	CG15766	chrX	-	5708897	5709867
8143	scra	CG2092	chr2R	+	3477756	3482759
8158	ics	CG9031	chr2L	-	13639519	13641241
8197	GlcT-1	CG6437	chr2R	+	17963525	17965177
8203	mam	CG8118	chr2R	+	9878708	9919168
8208	Tpi	CG2171	chr3R	-	25958698	25959997
8221	nocturnin	CG31299	chr3R	+	7026138	7034353
8236	CG10584	CG10584	chr3L	-	21023380	21024364
8245	CG9336	CG9336	chr2L	+	20859169	20861017
8249	CG9436	CG9436	chr2R	-	2645106	2646404
8254	Topors	CG15104	chr2R	+	14860436	14864767
8256	CG7706	CG7706	chr3R	+	14503543	14506043
8264	CG5224	CG5224	chr2R	+	14391115	14392349
8268	wuho	CG15897	chrX	+	6182144	6183591
8282	Mct1	CG3456	chrX	+	2088616	2099406
8283	CG3104	CG3104	chr2L	-	2849732	2855307
8292	CG3376	CG3376	chr2R	+	20145538	20152746
8299	CG7802	CG7802	chr3R	+	25644861	25651522
8301	CG8046	CG8046	chr2R	-	5049542	5052470
8313	mRNA-capping-enzyme	CG1810	chrX	-	14134299	14136848
8314	Ance-5	CG10142	chr2R	-	20776151	20778537
8320	CG13893	CG13893	chr3L	-	599091	604001
8323	sip2	CG9188	chr2L	-	6961516	6964049
8340	nuf	CG33991	chr3L	+	14212845	14214542
8341	nuf	CG33991	chr3L	+	14214542	14221952
8345	nuf	CG33991	chr3L	+	14183975	14226350
8352	CG18262	CG18262	chrX	+	8047043	8048486
8358	ome	CG42280	chr3L	+	14699854	14740971
8361	CG14984	CG14984	chr3L	-	3951190	3952420
8364	caps	CG11282	chr3L	+	13221794	13272742
8380	CG5823	CG5823	chr3R	-	13358041	13360289
8385	Rad17	CG7825	chr3R	-	10486898	10488914
8392	AnnX	CG9579	chrX	-	20065478	20067547
8393	CG8116	CG8116	chr3R	+	4541992	4546061
8396	GIIIspla2	CG1583	chrX	+	8051668	8053072
8403	CG6695	CG6695	chr3R	+	20480884	20485101
8412	CG32547	CG32547	chrX	-	18337843	18373502
8419	Hsp60	CG12101	chrX	+	11002522	11006341
8422	l(1)G0193	CG2206	chrX	-	7838711	7841014
8435	CG1815	CG1815	chr3R	+	27495176	27503703
8444	CG12541	CG12541	chrX	-	6916418	6960101
8469	CG2247	CG2247	chrX	-	11500322	11505680
8488	CG12290	CG12290	chr3R	+	22055979	22059070
8489	Ptp69D	CG10975	chr3L	+	12728062	12734668
8510	PMCA	CG42314	chr4	-	355296	379287
8511	CG32726	CG32726	chrX	-	7319257	7319776
8516	Npc2a	CG7291	chr2L	+	1988292	1988949
8517	Ate1	CG9204	chr2R	-	16142471	16144878
8519	crp	CG7664	chr2L	-	16264061	16287728
8523	CG9723	CG9723	chrX	-	16547253	16549037
8527	CG6769	CG6769	chrX	+	17755038	17756735
8541	sip1	CG7238	chr2L	+	5721062	5723791
8543	Aats-thr	CG5353	chr2L	+	12103763	12106894
8547	CG10254	CG10254	chr3R	-	19514727	19520399
8555	eIF2B-delta	CG10315	chr2R	+	19274046	19276575
8561	Bub3	CG7581	chr3R	-	25499855	25501118
8562	pain	CG15860	chr2R	-	20809028	20815795
8573	CG4338	CG4338	chr3R	+	11101250	11102196
8576	CG12848	CG12848	chr2R	-	20650089	20650615
8582	CG30010	CG30010	chr2R	+	5751273	5752081
8584	Cralbp	CG10546	chr3L	-	5776581	5779760
8607	PGRP-LD	CG33717	chr3L	+	5773199	5777785
8614	Ubp64E	CG5486	chr3L	+	5746090	5747282
8620	CG12424	CG12424	chr2R	+	10850799	10868089
8645	Acf1	CG1966	chr3R	+	27619735	27625533
8649	pigeon	CG10739	chr2L	+	19186074	19189938
8655	viaf	CG18593	chr3L	-	11984953	11986234
8659	CG9866	CG9866	chr2L	+	2376095	2380514
8662	CG3964	CG3964	chr2L	+	3862658	3867504
8668	foi	CG6817	chr3L	+	8518418	8527084
8670	CG10777	CG10777	chrX	-	7818151	7825392
8683	CG6945	CG6945	chr3L	-	15083917	15087810
8691	CG31883	CG31883	chr2L	+	9528515	9529648
8693	metl	CG13929	chr3L	-	1637942	1639232
8696	Pep	CG6143	chr3L	-	17631217	17638131
8697	oho23B	CG2986	chr2L	+	2856117	2857041
8700	Rrp45	CG9606	chrX	-	16683480	16685293
8706	e(y)3	CG12238	chrX	-	19521982	19532402
8710	Dip1	CG15367	chrX	+	9052619	9053405
8712	CG10419	CG10419	chr3L	-	19092219	19093450
8735	tutl	CG15427	chr2L	+	4283151	4321233
8737	Eip74EF	CG32180	chr3L	-	17553258	17569326
8738	CG14609	CG14609	chr3R	+	3026692	3029084
8744	Pp2B-14D	CG9842	chrX	-	16450797	16454049
8754	pgant3	CG4445	chr2R	-	2945156	2949215
8755	RpI1	CG10122	chr2R	-	10483112	10488719
8760	Set	CG4299	chr3R	+	11089276	11090975
8768	Prosalpha5	CG10938	chr2R	+	13300274	13301274
8770	Hip1	CG10971	chr3L	-	12761532	12766624
8771	CG4911	CG4911	chr3L	-	9062749	9065821
8773	CG3842	CG3842	chrX	+	6233530	6235173
8775	insc	CG11312	chr2R	-	16719919	16723530
8777	SC35	CG5442	chr2L	-	12431868	12434000
8780	glu	CG11397	chr2L	-	16733617	16738386
8786	CG5521	CG5521	chr3R	+	22792637	22802267
8787	CycA	CG5940	chr3L	-	11820297	11826617
8797	CG16742	CG16742	chr2R	+	16511077	16515820
8805	Faf	CG10372	chr2L	-	18706261	18708589
8809	CG34039	CG34039	chr3L	+	14553106	14555713
8818	p120ctn	CG17484	chr2R	+	482798	496995
8820	Nha2	CG31052	chr3R	-	18807179	18819283
8823	l(2)05510	CG13432	chr2R	-	16450540	16469633
8829	CG8680	CG8680	chr2L	-	5099500	5100177
8830	NLaz	CG33126	chr2L	-	1359983	1361728
8832	CG3876	CG3876	chr2L	-	818079	819434
8834	CG1265	CG1265	chr3L	+	4254790	4256055
8837	CG6015	CG6015	chr3R	-	17857872	17859967
8840	nito	CG2910	chr2R	+	3849977	3854196
8844	Qm	CG17521	chr3L	-	23086736	23088563
8846	krz	CG1487	chr3R	-	27873827	27877733
8850	CG32343	CG32343	chr3L	-	324985	327778
8851	CG31751	CG31751	chr2L	+	18677204	18683717
8853	CG11299	CG11299	chr2R	+	19601425	19620706
8854	CG13117	CG13117	chr2L	+	9736681	9737329
8856	Gadd45	CG11086	chr2R	+	3136670	3138160
8858	CG14450	CG14450	chr3L	-	22719333	22720868
8859	CG31694	CG31694	chr2L	-	2868627	2874475
8863	CG6388	CG6388	chr2L	+	12428036	12430031
8866	CG14982	CG14982	chr3L	+	3942928	3946457
8874	Xpac	CG6358	chrX	-	3997047	3998261
8877	rpr	CG4319	chr3L	-	18390653	18391552
8882	CG12730	CG12730	chrX	+	5411294	5412803
8890	Ku80	CG18801	chr2L	-	15768512	15771160
8894	scramb2	CG1893	chr3L	-	3044105	3046806
8898	Moca-cyp	CG1866	chr3R	+	24166060	24170891
8903	CG10126	CG10126	chr3R	-	8681260	8683350
8912	CG2813	CG2813	chr2L	+	574535	575734
8924	CG6506	CG6506	chrX	+	17744494	17745922
8929	cdc16	CG6759	chr3R	+	19106932	19109845
8930	CG7130	CG7130	chr3L	-	22068156	22068824
8933	emb	CG13387	chr2L	+	8403593	8408853
8935	CG4829	CG4829	chrX	+	16710917	16720529
8947	CG3862	CG3862	chr2L	-	824329	825845
8950	CG6813	CG6813	chr3R	-	7451179	7452374
8967	sut3	CG17976	chr2R	+	3976981	3978802
8976	CG7139	CG7139	chr3L	-	22060370	22064948
8981	Hmt-1	CG4225	chr3R	-	11679590	11683172
8990	CG11125	CG11125	chr2R	+	3335049	3336915
8992	Rap2l	CG3204	chr2R	+	19950720	19952928
8996	nmo	CG7892	chr3L	+	7972149	8043433
8999	CG11030	CG11030	chr2L	+	5724699	5759810
9004	CG10414	CG10414	chr2L	-	18609572	18612222
9011	CG7745	CG7745	chr2R	+	7195386	7197334
9033	CG14213	CG14213	chrX	+	19532906	19534784
9039	tankyrase	CG4719	chr3R	-	21478807	21486999
9047	Su(var)3-3	CG17149	chr3L	+	20219480	20223351
9059	l(1)G0004	CG11738	chrX	+	20262465	20263428
9061	CG14290	CG14290	chr3R	-	14752813	14754324
9062	endoA	CG14296	chr3R	+	14732347	14736070
9063	zf30C	CG3998	chr2L	+	9758353	9762377
9069	ppa	CG9952	chr2R	-	18573030	18576478
9072	CG4511	CG4511	chr3R	+	6680244	6682134
9079	dpp	CG9885	chr2L	+	2428372	2451241
9080	CG13377	CG13377	chrX	-	152366	158028
9087	Slbp	CG11886	chr3R	-	24977793	24979008
9091	CG31759	CG31759	chr2L	+	12207854	12210110
9095	bnl	CG4608	chr3R	-	15619795	15662576
9100	CG6859	CG6859	chr3L	+	15137444	15139149
9103	CG32985	CG32985	chr2L	+	8962617	8964628
9105	CG10543	CG10543	chr2R	+	16884183	16894148
9106	Tsp42Ef	CG12845	chr2R	+	2912517	2915587
9107	CG18765	CG18765	chr3R	-	7516107	7517546
9108	esg	CG3758	chr2L	+	15333868	15336150
9112	CG10859	CG10859	chr2L	-	13396392	13398599
9116	TfIIS	CG3710	chr2L	-	15058919	15060692
9120	CG32230	CG32230	chr3L	+	23332440	23334706
9124	CG13001	CG13001	chrX	-	16835113	16836904
9126	form3	CG33556	chr3L	+	7087922	7116397
9128	apt	CG5393	chr2R	+	19468618	19487223
9131	apt	CG5393	chr2R	+	19452420	19468618
9135	Npc2h	CG11315	chr3R	-	26571201	26572008
9136	lama	CG10645	chr3L	-	5336717	5348443
9137	sev	CG18085	chrX	-	10965474	10980332
9138	CG8317	CG8317	chr2R	-	12462083	12464087
9143	CG3603	CG3603	chrX	+	2842072	2842983
9151	pod1	CG4532	chrX	+	6697782	6707554
9155	l(1)G0222	CG8465	chrX	-	17465887	17473220
9158	CG3563	CG3563	chr3R	+	10575198	10619350
9163	gbb	CG5562	chr2R	+	19739081	19740772
9164	Kdm4A	CG15835	chr2R	-	3810274	3812477
9167	CG4433	CG4433	chr3R	-	15844304	15846892
9168	CG32436	CG32436	chr3L	+	21337164	21348031
9177	SH3PX1	CG6757	chr3L	-	9703522	9706873
9178	Mdh	CG5889	chr3R	+	22977389	22983325
9180	CG9330	CG9330	chr3L	+	19579391	19582217
9186	Ak6	CG8816	chr2R	-	8456515	8457330
9190	flr	CG10724	chr3L	+	13405980	13409554
9198	CG4598	CG4598	chr2L	+	9918621	9919967
9199	by	CG9379	chr3R	-	5354203	5358729
9200	CG3760	CG3760	chr2R	+	20825903	20827206
9202	CG13921	CG13921	chr3L	+	1746911	1752385
9233	twf	CG3172	chr3R	+	9948378	9950199
9236	trx	CG8651	chr3R	-	10089080	10112604
9240	Oda	CG16747	chr2R	-	8058782	8061766
9241	CG11318	CG11318	chr3R	-	26932088	26934910
9244	CG6422	CG6422	chr3R	-	20859866	20864801
9250	Hmgs	CG4311	chr2R	+	12223579	12228760
9254	lin	CG11770	chr2R	+	4802070	4805739
9255	mud	CG12047	chrX	+	14141747	14152633
9263	bun	CG42281	chr2L	-	12461247	12546612
9264	bun	CG42281	chr2L	-	12483585	12493518
9266	TfIIEalpha	CG10415	chr3L	+	11675140	11676905
9271	CG33111	CG33111	chr3R	-	19627422	19644950
9278	aph-1	CG2855	chr2L	+	2766239	2767154
9279	CG7791	CG7791	chr2R	-	1645560	1647909
9281	CG5793	CG5793	chr3R	+	16953466	16954630
9286	CG6654	CG6654	chr3R	-	11036999	11039331
9290	CG10635	CG10635	chr3L	-	5360439	5361124
9291	CG7861	CG7861	chr2R	+	1930212	1932475
9293	CG7378	CG7378	chrX	+	18794444	18803330
9298	CCS	CG17753	chr2R	-	6008692	6010054
9303	neb	CG10718	chr2L	+	20075777	20089706
9310	CG3704	CG3704	chrX	-	833202	834784
9311	sr	CG7847	chr3R	+	13947788	13959471
9324	CG42240	CG42240	chrX	+	6224879	6226783
9327	CG5397	CG5397	chr2L	+	1240038	1242205
9336	CG3476	CG3476	chr2L	+	7027550	7028959
9352	CG17323	CG17323	chr2L	+	18823579	18826553
9364	Npc1a	CG5722	chr2L	-	10213828	10220900
9370	CG32082	CG32082	chr3L	+	11129138	11156141
9377	CG17082	CG17082	chr2R	+	632000	645548
9380	shep	CG32423	chr3L	-	5153786	5177893
9387	CG10981	CG10981	chr3R	+	1650305	1652298
9393	pst	CG8588	chr3L	-	7350375	7353213
9394	CG14840	CG14840	chr3R	-	10085930	10086935
9399	Chit	CG5210	chr2R	+	12579210	12581260
9403	CDC45L	CG3658	chrX	-	922320	924562
9404	CG13917	CG13917	chr3L	+	1593262	1599875
9411	CG32027	CG32027	chr3L	+	18834599	18835887
9418	Pat1	CG10695	chrX	+	6484902	6490667
9427	retm	CG9528	chr2L	-	6448801	6455934
9434	glob1	CG9734	chr3R	-	11722648	11727100
9437	CG8209	CG8209	chr3L	+	7969521	7970949
9440	rogdi	CG7725	chr3L	+	17044433	17048556
9441	Eip75B	CG8127	chr3L	-	17954792	17992921
9443	RpL23A	CG7977	chr3L	-	1667192	1668651
9447	CG2889	CG2889	chrX	+	10367909	10371235
9451	CG18600	CG18600	chr3R	-	14125918	14127446
9459	glec	CG6575	chr3R	-	17676627	17681984
9462	lds	CG2684	chr3R	+	3746157	3750211
9468	CG8089	CG8089	chr2R	-	11033330	11035300
9469	Mcr	CG7586	chr2L	-	8074109	8082975
9472	Invadolysin	CG3953	chr3R	+	5970422	5984858
9475	if	CG9623	chrX	-	16646222	16677467
9481	Cpr23B	CG2973	chr2L	+	2838414	2839547
9493	CG4389	CG4389	chr2L	-	9573563	9576706
9496	CG1134	CG1134	chr3L	+	4021440	4023066
9506	RpS30	CG15697	chr3R	+	16676319	16677156
9510	CG4203	CG4203	chr3R	+	11034911	11037071
9511	Rpn5	CG1100	chr3R	+	1615242	1617291
9516	CG12560	CG12560	chr2L	-	8008321	8009496
9526	CG4400	CG4400	chrX	-	12802017	12803599
9532	eIF2B-alpha	CG7883	chr3R	-	25760304	25761603
9537	Jheh2	CG15102	chr2R	-	14743272	14745443
9542	CG10669	CG10669	chr3R	-	21157387	21160961
9544	fng	CG10580	chr3L	-	20918983	20942609
9547	CG13605	CG13605	chr3R	-	19935666	19938066
9548	CG7048	CG7048	chr3R	+	18312921	18313757
9551	Dbp80	CG17023	chr3LHet	+	2409907	2424014
9553	CG10083	CG10083	chr3L	-	13476633	13479373
9554	beta4GalT7	CG11780	chr3R	+	20848982	20850205
9556	CG13344	CG13344	chr2R	+	9749503	9751663
9564	Cpr	CG11567	chr2L	+	6338846	6346282
9569	CG33260	CG33260	chr3L	-	14753679	14754938
9573	CG13901	CG13901	chr3L	-	836667	837513
9576	L	CG10109	chr2R	+	10368744	10384817
9577	Rrp46	CG4043	chr3R	+	6239024	6239968
9586	CG2051	CG2051	chr3R	-	1613059	1614769
9587	tatl	CG31241	chr3R	+	14081246	14083399
9596	sm	CG9218	chr2R	-	15417414	15519006
9599	Spn1	CG9456	chr2R	+	2770786	2772378
9600	lectin-24A	CG3410	chr2L	-	3716880	3717728
9605	CG5021	CG5021	chr3L	+	8959926	8961484
9609	CG42369	CG42369	chr2L	-	6395853	6397249
9622	sesB	CG16944	chrX	-	10678486	10680937
9623	Cyp6w1	CG8345	chr2R	+	2061189	2062947
9631	Jon74E	CG6298	chr3L	-	17539968	17542244
9637	dpr6	CG14162	chr3L	+	9967753	10034408
9641	Hel25E	CG7269	chr2L	-	5539326	5542285
9646	l(3)05822	CG7129	chr3R	-	14114579	14124601
9647	Cg25C	CG4145	chr2L	+	5029612	5037114
9650	Sara	CG15667	chr2R	+	17369434	17374618
9652	fas	CG17716	chr2R	+	9510553	9636882
9654	CG32532	CG32532	chrX	-	19426045	19441515
9655	CG7778	CG7778	chr2L	+	8346622	8350197
9665	l(2)k01209	CG4798	chr2R	+	13307913	13313192
9667	Map205	CG1483	chr3R	-	27882314	27894156
9674	CG17928	CG17928	chr2L	+	16791129	16793446
9681	CG3711	CG3711	chrX	-	817200	821565
9687	CG8051	CG8051	chrX	-	19195354	19201951
9690	CG6746	CG6746	chr2L	-	12001234	12002262
9691	CG6204	CG6204	chr3R	+	20019634	20022609
9695	ssp3	CG18397	chr2L	-	18916525	18943935
9697	Arc2	CG13941	chr2R	+	10249429	10250330
9700	CG32095	CG32095	chr3L	-	11817310	11818803
9701	Elp3	CG15433	chr2L	+	4444762	4446765
9702	CG6776	CG6776	chr3L	+	8511988	8513410
9707	Pros54	CG7619	chr3L	+	21530183	21531683
9709	RpS23	CG8415	chr2R	-	10102740	10104077
9714	l(2)35Di	CG13240	chr2L	-	15750408	15751071
9717	HmgD	CG17950	chr2R	+	17600873	17604230
9720	Vha13	CG6213	chr3R	-	15468975	15470071
